action,reason,source_path,kept_path,date,image_index,format,width,height
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img02.jpg,2025-09-26,2,JPEG,445,356
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img03.jpg,2025-09-26,3,JPEG,445,339
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img04.jpg,2025-09-26,4,JPEG,445,397
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img05.jpg,2025-09-26,5,JPEG,445,445
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img06.jpg,2025-09-26,6,JPEG,445,283
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-09-26_guardian_e78cb88393_img07.jpg,2025-09-26,7,JPEG,445,387
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-10-22_guardian_1e3dae6070_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-10-22_guardian_1e3dae6070_img01.jpg,2025-10-22,1,JPEG,465,336
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-02_guardian_38a42fac71_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-02_guardian_38a42fac71_img01.jpg,2025-11-02,1,JPEG,465,372
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-05_guardian_585793565c_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-05_guardian_585793565c_img02.jpg,2025-11-05,2,JPEG,445,237
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-05_guardian_cddc5c593f_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-05_guardian_cddc5c593f_img02.jpg,2025-11-05,2,JPEG,445,357
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-05_guardian_cddc5c593f_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-05_guardian_cddc5c593f_img03.jpg,2025-11-05,3,JPEG,445,360
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-10_guardian_c84f68a629_img09.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-10_guardian_c84f68a629_img09.jpg,2025-11-10,9,JPEG,445,356
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-13_guardian_a5013fb6a5_img11.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-13_guardian_a5013fb6a5_img11.jpg,2025-11-13,11,JPEG,465,565
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-20_guardian_d2f9c644c3_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-20_guardian_d2f9c644c3_img01.jpg,2025-11-20,1,JPEG,465,372
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img01.jpg,2025-11-21,1,JPEG,465,372
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img02.jpg,2025-11-21,2,JPEG,445,445
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img03.jpg,2025-11-21,3,JPEG,445,445
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img04.jpg,2025-11-21,4,JPEG,445,336
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img05.jpg,2025-11-21,5,JPEG,445,332
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img06.jpg,2025-11-21,6,JPEG,445,245
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img07.jpg,2025-11-21,7,JPEG,445,212
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img08.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-21_guardian_de01187cbd_img08.jpg,2025-11-21,8,JPEG,445,659
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img02.jpg,2025-11-24,2,JPEG,465,259
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img04.jpg,2025-11-24,4,JPEG,465,262
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img05.jpg,2025-11-24,5,JPEG,465,258
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-11-24_guardian_0e4e2f2c95_img06.jpg,2025-11-24,6,JPEG,465,259
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-04_guardian_6035c2fb78_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-04_guardian_6035c2fb78_img01.jpg,2025-12-04,1,JPEG,465,266
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_b756ed3f13_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_b756ed3f13_img01.jpg,2025-12-05,1,JPEG,465,256
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img02.jpg,2025-12-05,2,JPEG,445,618
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img03.jpg,2025-12-05,3,JPEG,445,609
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img05.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img05.jpg,2025-12-05,5,JPEG,445,359
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img06.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img06.jpg,2025-12-05,6,JPEG,445,362
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img07.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-05_guardian_3e127b2332_img07.jpg,2025-12-05,7,JPEG,445,670
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-09_guardian_3f87f5fcce_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-09_guardian_3f87f5fcce_img01.jpg,2025-12-09,1,JPEG,465,310
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-18_guardian_f9fc3d8647_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-18_guardian_f9fc3d8647_img03.jpg,2025-12-18,3,JPEG,465,603
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-30_guardian_757e6fc326_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-30_guardian_757e6fc326_img02.jpg,2025-12-30,2,JPEG,445,322
kept,,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-31_guardian_fcb6739c28_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz\guardian_2025-12-31_guardian_fcb6739c28_img01.jpg,2025-12-31,1,JPEG,465,372
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-03-31_a7bca25a-064b-5e08-91da-9ddf27e83cd8_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-03-31_a7bca25a-064b-5e08-91da-9ddf27e83cd8_img01.jpg,2013-03-31,1,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-09-27_348d9172-59d5-572d-9a79-d27ef174fe84_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-09-27_348d9172-59d5-572d-9a79-d27ef174fe84_img01.jpg,2013-09-27,1,JPEG,600,344
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-09-27_348d9172-59d5-572d-9a79-d27ef174fe84_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-09-27_348d9172-59d5-572d-9a79-d27ef174fe84_img01.jpg,2013-09-27,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-10-09_79be730c-b107-501a-aaad-e7e807c409b8_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-10-09_79be730c-b107-501a-aaad-e7e807c409b8_img01.jpg,2013-10-09,1,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-11-12_73c23c96-2235-55a8-ad29-eb819d3b39a0_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-11-12_73c23c96-2235-55a8-ad29-eb819d3b39a0_img01.jpg,2013-11-12,1,JPEG,600,303
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-11-12_73c23c96-2235-55a8-ad29-eb819d3b39a0_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2013-11-12_73c23c96-2235-55a8-ad29-eb819d3b39a0_img01.jpg,2013-11-12,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-05-14_15659d57-7f8e-5e0d-b5ef-7d484453373e_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-05-14_15659d57-7f8e-5e0d-b5ef-7d484453373e_img02.jpg,2014-05-14,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-23_24784cd5-55fd-5aef-ac9a-fa2207adf357_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-23_24784cd5-55fd-5aef-ac9a-fa2207adf357_img01.jpg,2014-09-23,1,JPEG,600,441
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-23_24784cd5-55fd-5aef-ac9a-fa2207adf357_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-23_24784cd5-55fd-5aef-ac9a-fa2207adf357_img01.jpg,2014-09-23,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-26_3feb38b2-f07a-54d0-8fb0-b7ad897eac71_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-26_3feb38b2-f07a-54d0-8fb0-b7ad897eac71_img01.png,2014-09-26,1,PNG,600,413
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-26_3feb38b2-f07a-54d0-8fb0-b7ad897eac71_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-26_3feb38b2-f07a-54d0-8fb0-b7ad897eac71_img01.png,2014-09-26,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-29_0bc76c18-49ca-5341-8fd2-94d2756e2d8f_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-09-29_0bc76c18-49ca-5341-8fd2-94d2756e2d8f_img02.jpg,2014-09-29,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-10-06_1065b61f-4df5-5eec-81c2-6275425bd352_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-10-06_1065b61f-4df5-5eec-81c2-6275425bd352_img01.jpg,2014-10-06,1,JPEG,600,450
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-10-06_1065b61f-4df5-5eec-81c2-6275425bd352_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2014-10-06_1065b61f-4df5-5eec-81c2-6275425bd352_img01.jpg,2014-10-06,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-16_23814194-cc9c-5d2f-b8d6-cab4f2fc6230_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-16_23814194-cc9c-5d2f-b8d6-cab4f2fc6230_img01.png,2015-01-16,1,PNG,600,525
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-16_23814194-cc9c-5d2f-b8d6-cab4f2fc6230_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-16_23814194-cc9c-5d2f-b8d6-cab4f2fc6230_img01.png,2015-01-16,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-16_38f5b340-da76-518e-aa31-14bea86a8c36_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-16_38f5b340-da76-518e-aa31-14bea86a8c36_img02.jpg,2015-01-16,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-21_f91bdd97-9a38-5464-85b4-4da132e2feac_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-21_f91bdd97-9a38-5464-85b4-4da132e2feac_img01.jpg,2015-01-21,1,JPEG,600,464
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-21_f91bdd97-9a38-5464-85b4-4da132e2feac_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-01-21_f91bdd97-9a38-5464-85b4-4da132e2feac_img01.jpg,2015-01-21,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-09-11_55d3293a-cb77-50c4-b845-5143fe56d264_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-09-11_55d3293a-cb77-50c4-b845-5143fe56d264_img01.jpg,2015-09-11,1,JPEG,600,360
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-09-11_55d3293a-cb77-50c4-b845-5143fe56d264_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-09-11_55d3293a-cb77-50c4-b845-5143fe56d264_img01.jpg,2015-09-11,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-10-13_6bda2b3a-431c-5d8b-9101-8515c5358cbb_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-10-13_6bda2b3a-431c-5d8b-9101-8515c5358cbb_img01.jpg,2015-10-13,1,JPEG,600,300
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-10-13_6bda2b3a-431c-5d8b-9101-8515c5358cbb_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-10-13_6bda2b3a-431c-5d8b-9101-8515c5358cbb_img01.jpg,2015-10-13,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-11-06_edc1d2ad-8903-5738-be73-0dcc98f2bedc_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-11-06_edc1d2ad-8903-5738-be73-0dcc98f2bedc_img01.jpg,2015-11-06,1,JPEG,600,797
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-11-06_edc1d2ad-8903-5738-be73-0dcc98f2bedc_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-11-06_edc1d2ad-8903-5738-be73-0dcc98f2bedc_img01.jpg,2015-11-06,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-11-25_89bec6b5-9473-57ee-b556-9a7ce0ded9f1_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-11-25_89bec6b5-9473-57ee-b556-9a7ce0ded9f1_img02.jpg,2015-11-25,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-12-31_e4266569-9abb-56f3-bcfe-24dc95ae2a1d_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-12-31_e4266569-9abb-56f3-bcfe-24dc95ae2a1d_img01.png,2015-12-31,1,PNG,600,619
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-12-31_e4266569-9abb-56f3-bcfe-24dc95ae2a1d_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2015-12-31_e4266569-9abb-56f3-bcfe-24dc95ae2a1d_img01.png,2015-12-31,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img01.png,2016-01-20,1,PNG,600,296
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img01.png,2016-01-20,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-09-30_586542f9-07ad-5b34-bd31-52587f961f7a_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-09-30_586542f9-07ad-5b34-bd31-52587f961f7a_img01.png,2016-09-30,1,PNG,600,450
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-09-30_586542f9-07ad-5b34-bd31-52587f961f7a_img02.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-09-30_586542f9-07ad-5b34-bd31-52587f961f7a_img01.png,2016-09-30,2,PNG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-12-23_4ba68311-43dd-5dc5-b976-9dbaeedd6ada_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2016-12-23_4ba68311-43dd-5dc5-b976-9dbaeedd6ada_img02.jpg,2016-12-23,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2017-11-16_15b08fd7-d4ca-581a-9895-814cae9f040a_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2017-11-16_15b08fd7-d4ca-581a-9895-814cae9f040a_img02.jpg,2017-11-16,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2018-09-19_d19a9275-a0b3-5dce-ac82-de383e13e5c3_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2018-09-19_d19a9275-a0b3-5dce-ac82-de383e13e5c3_img02.jpg,2018-09-19,2,JPEG,75,75
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2018-12-24_60c45729-f7bc-5e6e-9d36-56bb8982fc74_img01.png,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2018-12-24_60c45729-f7bc-5e6e-9d36-56bb8982fc74_img01.png,2018-12-24,1,PNG,600,400
kept,,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-18_ec8ccfdd-eeb8-5ab7-be52-1809cc71ca6e_img01.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-18_ec8ccfdd-eeb8-5ab7-be52-1809cc71ca6e_img01.jpg,2019-09-18,1,JPEG,600,600
removed_from_dedup,nytimes_thumbnail_duplicate,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-18_ec8ccfdd-eeb8-5ab7-be52-1809cc71ca6e_img02.jpg,D:\FR\IGD\IPCC internship\output\nytimes\nytimes_images\nytimes_images_dataviz\nytimes_2019-09-18_ec8ccfdd-eeb8-5ab7-be52-1809cc71ca6e_img01.jpg,2019-09-18,2,JPEG,75,75
