article_id,newspaper,ipcc_window,search_term,article_title,article_url,published_date,image_index,image_url,local_image_path,caption,credit
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,5,https://i.guim.co.uk/img/media/b544f5a8e378741a34c6ddd4bfb29075b49138d7/1_0_1919_1152/master/1919.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img05.jpg,,
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,6,https://i.guim.co.uk/img/media/af962d2566e34d7ccac9123cdb84067dbe8e9637/1_0_1919_1152/master/1919.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img06.jpg,,
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,7,https://i.guim.co.uk/img/media/6f9d1337bab7e41e50a9cecceb7f58b362143c52/0_70_1268_761/master/1268.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img07.jpg,,
guardian_dd7c8d1def,The Guardian,2022,"""1.5C""",Our favorite data stories: how Guardian US visualized 2022,https://www.theguardian.com/us-news/2022/dec/30/guardian-data-stories-visualized-2022,2022-12-30,8,https://i.guim.co.uk/img/media/25150667660d2cca196296aacffa8705930ff165/0_0_1920_1152/master/1920.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2022-12-30_guardian_dd7c8d1def_img08.jpg,,
guardian_8e6c79bec0,The Guardian,2023,IPCC,Afternoon Update: Ken Wyatt warns Liberals on opposing voice; NSW election race wraps up; and ‘city killer’ asteroid to pass us by,https://www.theguardian.com/australia-news/2023/mar/24/afternoon-update-ken-wyatt-warns-liberals-on-opposing-voice-nsw-election-race-wraps-up-city-killer-asteroid-to-pass-us-by,2023-03-24,1,https://i.guim.co.uk/img/media/14f646aa06a35b46a391f66613235bde63fd2664/0_0_1000_600/master/1000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-03-24_guardian_8e6c79bec0_img01.jpg,Composite: The Guardian,
guardian_df78df0f86,The Guardian,2023,IPCC,Australia is already an energy superpower. We should be using that to drive the world towards renewables,https://www.theguardian.com/business/grogonomics/2023/oct/19/australia-is-already-an-energy-superpower-we-should-be-using-that-to-drive-the-world-towards-renewables,2023-10-19,1,https://datawrapper.dwcdn.net/hg1aI/plain-s.png?v=3,../Scripts/output/guardian/guardian_images/guardian_2023-10-19_guardian_df78df0f86_img01.png,,
guardian_df78df0f86,The Guardian,2023,IPCC,Australia is already an energy superpower. We should be using that to drive the world towards renewables,https://www.theguardian.com/business/grogonomics/2023/oct/19/australia-is-already-an-energy-superpower-we-should-be-using-that-to-drive-the-world-towards-renewables,2023-10-19,2,https://datawrapper.dwcdn.net/Sqfjc/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2023-10-19_guardian_df78df0f86_img02.png,,
guardian_df78df0f86,The Guardian,2023,IPCC,Australia is already an energy superpower. We should be using that to drive the world towards renewables,https://www.theguardian.com/business/grogonomics/2023/oct/19/australia-is-already-an-energy-superpower-we-should-be-using-that-to-drive-the-world-towards-renewables,2023-10-19,3,https://datawrapper.dwcdn.net/LDq4V/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2023-10-19_guardian_df78df0f86_img03.png,,
guardian_df78df0f86,The Guardian,2023,IPCC,Australia is already an energy superpower. We should be using that to drive the world towards renewables,https://www.theguardian.com/business/grogonomics/2023/oct/19/australia-is-already-an-energy-superpower-we-should-be-using-that-to-drive-the-world-towards-renewables,2023-10-19,4,https://datawrapper.dwcdn.net/9ToGk/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2023-10-19_guardian_df78df0f86_img04.png,,
guardian_99f8e0df29,The Guardian,2023,"""net zero""",The Crunch: the rise of SUVs; young people feel cost-of-living bite; and a spotlight on global heating and Cop28,https://www.theguardian.com/news/2023/nov/30/the-crunch-the-rise-of-suvs-young-people-feel-cost-of-living-bite-and-a-spotlight-on-global-heating-and-cop28,2023-11-30,1,https://i.guim.co.uk/img/media/ca0f100f2958f3ac290f1aa323e468695c7e3099/0_0_1920_1152/master/1920.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-11-30_guardian_99f8e0df29_img01.jpg,"In the first edition of the data visualisation newsletter The Crunch, we take a look at SUVs, political trends and romance covers. Illustration: Guardian Design",
guardian_99f8e0df29,The Guardian,2023,"""net zero""",The Crunch: the rise of SUVs; young people feel cost-of-living bite; and a spotlight on global heating and Cop28,https://www.theguardian.com/news/2023/nov/30/the-crunch-the-rise-of-suvs-young-people-feel-cost-of-living-bite-and-a-spotlight-on-global-heating-and-cop28,2023-11-30,2,https://i.guim.co.uk/img/media/5f2960815d9d1dbab1a8a941dc04118a3efa6a7f/0_0_2176_1248/master/2176.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-11-30_guardian_99f8e0df29_img02.jpg,"A chart showing the trajectory towards global net zero emissions, and how the trajectory has become progressively steeper due to delaying significant emissions cuts.",
guardian_99f8e0df29,The Guardian,2023,"""net zero""",The Crunch: the rise of SUVs; young people feel cost-of-living bite; and a spotlight on global heating and Cop28,https://www.theguardian.com/news/2023/nov/30/the-crunch-the-rise-of-suvs-young-people-feel-cost-of-living-bite-and-a-spotlight-on-global-heating-and-cop28,2023-11-30,3,https://i.guim.co.uk/img/media/1d903fec2f5635717741e228a2974a509d5bea33/0_0_1000_600/master/1000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-11-30_guardian_99f8e0df29_img03.jpg,,
guardian_99f8e0df29,The Guardian,2023,"""net zero""",The Crunch: the rise of SUVs; young people feel cost-of-living bite; and a spotlight on global heating and Cop28,https://www.theguardian.com/news/2023/nov/30/the-crunch-the-rise-of-suvs-young-people-feel-cost-of-living-bite-and-a-spotlight-on-global-heating-and-cop28,2023-11-30,4,https://i.guim.co.uk/img/media/038c0b1e6b6ef93678d01ffe6ec018cfdc44389a/0_0_616_566/master/616.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-11-30_guardian_99f8e0df29_img04.jpg,,
guardian_99f8e0df29,The Guardian,2023,"""net zero""",The Crunch: the rise of SUVs; young people feel cost-of-living bite; and a spotlight on global heating and Cop28,https://www.theguardian.com/news/2023/nov/30/the-crunch-the-rise-of-suvs-young-people-feel-cost-of-living-bite-and-a-spotlight-on-global-heating-and-cop28,2023-11-30,5,https://i.guim.co.uk/img/media/19f06781b17f5b4503a7a026db14bec395ddba14/0_0_632_480/master/632.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-11-30_guardian_99f8e0df29_img05.jpg,Illustration: Guardian Design,
guardian_99f8e0df29,The Guardian,2023,"""net zero""",The Crunch: the rise of SUVs; young people feel cost-of-living bite; and a spotlight on global heating and Cop28,https://www.theguardian.com/news/2023/nov/30/the-crunch-the-rise-of-suvs-young-people-feel-cost-of-living-bite-and-a-spotlight-on-global-heating-and-cop28,2023-11-30,6,https://i.guim.co.uk/img/media/bcd195db55583b48af7bb4bd69bab37dc99f081b/0_0_1590_516/master/1590.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-11-30_guardian_99f8e0df29_img06.jpg,Romance covers over time,
guardian_7f44f533ba,The Guardian,2023,"""climate change""",What happens if the 1.5C target for global heating is missed?,https://www.theguardian.com/environment/2023/dec/08/what-happens-if-the-15c-target-for-global-heating-is-missed,2023-12-08,1,https://i.guim.co.uk/img/media/f3da1d3f1f3b96bea13833ea07b70352647a8367/0_0_6458_3874/master/6458.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-08_guardian_7f44f533ba_img01.jpg,,
guardian_7f44f533ba,The Guardian,2023,"""climate change""",What happens if the 1.5C target for global heating is missed?,https://www.theguardian.com/environment/2023/dec/08/what-happens-if-the-15c-target-for-global-heating-is-missed,2023-12-08,2,https://i.guim.co.uk/img/media/9510af8234efec111d9fadf88ae20b5ae3c5d83e/0_0_5000_2999/master/5000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-08_guardian_7f44f533ba_img02.jpg,,
guardian_7f44f533ba,The Guardian,2023,"""climate change""",What happens if the 1.5C target for global heating is missed?,https://www.theguardian.com/environment/2023/dec/08/what-happens-if-the-15c-target-for-global-heating-is-missed,2023-12-08,3,https://i.guim.co.uk/img/media/c7141a4cd2b3f749ffa3c9a918976e52a9d2d557/0_0_5000_2999/master/5000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-08_guardian_7f44f533ba_img03.jpg,,
guardian_7f44f533ba,The Guardian,2023,"""climate change""",What happens if the 1.5C target for global heating is missed?,https://www.theguardian.com/environment/2023/dec/08/what-happens-if-the-15c-target-for-global-heating-is-missed,2023-12-08,4,https://i.guim.co.uk/img/media/0d06b0e425bd0f55c972341af48d048bb4a41b6d/0_0_5000_2999/master/5000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-08_guardian_7f44f533ba_img04.jpg,,
guardian_7f44f533ba,The Guardian,2023,"""climate change""",What happens if the 1.5C target for global heating is missed?,https://www.theguardian.com/environment/2023/dec/08/what-happens-if-the-15c-target-for-global-heating-is-missed,2023-12-08,5,https://i.guim.co.uk/img/media/43bbad634f02292be841214f67806df2ea0026e9/0_0_5000_2999/master/5000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-08_guardian_7f44f533ba_img05.jpg,,
guardian_abaeb0b7f2,The Guardian,2023,"""climate change""",Afternoon Update: Biden calls on Netanyahu to ‘change government’; cyclone Jasper knocks out power for 15k homes; and Kyrgios ‘tired’ of tennis,https://www.theguardian.com/australia-news/2023/dec/13/afternoon-update-biden-calls-on-netanyahu-to-change-government-cyclone-jasper-knocks-out-power-for-15k-homes-and-kyrgios-tired-of-tennis,2023-12-13,1,https://i.guim.co.uk/img/media/35a5482e7084571ebeda23bd483f6c9c30cc1d4c/0_0_1000_600/master/1000.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-13_guardian_abaeb0b7f2_img01.png,Illustration: Guardian Design,
guardian_a32651d7bd,The Guardian,2023,"""1.5C""","The Crunch: why it’s so hard to buy a home, penguin naps, and inequality in the US",https://www.theguardian.com/news/2023/dec/14/the-crunch-why-its-so-hard-to-buy-a-home-penguin-naps-and-inequality-in-the-us,2023-12-14,1,https://i.guim.co.uk/img/media/cd203cb4de60482edf6a57cb9b80f26723029301/0_0_1920_1080/1920.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-14_guardian_a32651d7bd_img01.jpg,The Crunch: the graph that explains why it's so hard to buy a home right now – video,
guardian_a32651d7bd,The Guardian,2023,"""1.5C""","The Crunch: why it’s so hard to buy a home, penguin naps, and inequality in the US",https://www.theguardian.com/news/2023/dec/14/the-crunch-why-its-so-hard-to-buy-a-home-penguin-naps-and-inequality-in-the-us,2023-12-14,2,https://i.guim.co.uk/img/media/9529de9541dcc89089c4217a0670445d030afd5c/0_0_874_552/master/874.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-14_guardian_a32651d7bd_img02.jpg,Annual emissions in billion metric tonnes of CO2.,
guardian_a32651d7bd,The Guardian,2023,"""1.5C""","The Crunch: why it’s so hard to buy a home, penguin naps, and inequality in the US",https://www.theguardian.com/news/2023/dec/14/the-crunch-why-its-so-hard-to-buy-a-home-penguin-naps-and-inequality-in-the-us,2023-12-14,3,https://i.guim.co.uk/img/media/3fc994905242230c74ac6f4f88dd647eb28222f5/0_0_722_516/master/722.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-14_guardian_a32651d7bd_img03.jpg,Illustration: John Burn-Murdoch/FT,
guardian_a32651d7bd,The Guardian,2023,"""1.5C""","The Crunch: why it’s so hard to buy a home, penguin naps, and inequality in the US",https://www.theguardian.com/news/2023/dec/14/the-crunch-why-its-so-hard-to-buy-a-home-penguin-naps-and-inequality-in-the-us,2023-12-14,4,https://i.guim.co.uk/img/media/ace510d30517c88a647f66d755cfabe796a5b5d5/0_0_731_918/master/731.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-14_guardian_a32651d7bd_img04.jpg,Illustration: Alex Lim / Stephanie Adeline/Straits Times,
guardian_36b0722728,The Guardian,2023,"""climate change""",Changing climate casts a shadow over the future of the Panama Canal – and global trade,https://www.theguardian.com/environment/2023/dec/22/changing-climate-casts-a-shadow-over-the-future-of-the-panama-canal-and-global-trade,2023-12-22,1,https://datawrapper.dwcdn.net/Z6MqQ/plain-s.png?v=1,../Scripts/output/guardian/guardian_images/guardian_2023-12-22_guardian_36b0722728_img01.png,,
guardian_72abdafaff,The Guardian,2023,"""climate change""","The Crunch: heatwaves, air pollution and other top charts from 2023",https://www.theguardian.com/news/2023/dec/28/the-crunch-heatwaves-air-pollution-and-other-top-charts-from-2023,2023-12-28,1,https://i.guim.co.uk/img/media/29d00e252d4cc9ad5b1304f02521332c79054ee9/3171_63_3826_3826/master/3826.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-28_guardian_72abdafaff_img01.png,Illustration: Guardian Design,
guardian_72abdafaff,The Guardian,2023,"""climate change""","The Crunch: heatwaves, air pollution and other top charts from 2023",https://www.theguardian.com/news/2023/dec/28/the-crunch-heatwaves-air-pollution-and-other-top-charts-from-2023,2023-12-28,2,https://i.guim.co.uk/img/media/e8862535e3a053c5f10348b047b720e2551b5be0/34_182_1170_1169/master/1170.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-28_guardian_72abdafaff_img02.jpg,Illustration: Guardian Design,
guardian_72abdafaff,The Guardian,2023,"""climate change""","The Crunch: heatwaves, air pollution and other top charts from 2023",https://www.theguardian.com/news/2023/dec/28/the-crunch-heatwaves-air-pollution-and-other-top-charts-from-2023,2023-12-28,3,https://i.guim.co.uk/img/media/4c1b9112cc8188fa80432f1a8d653e66f10fb827/0_0_2191_1275/master/2191.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-28_guardian_72abdafaff_img03.jpg,Illustration: Guardian Design,
guardian_5699609b06,The Guardian,2023,"""climate change""",I took my toddler to Algeria – and we were welcomed warmly everywhere,https://www.theguardian.com/travel/2023/dec/30/i-took-my-toddler-to-algeria-and-we-were-welcomed-warmly-everywhere,2023-12-30,1,https://i.guim.co.uk/img/media/baff664926ebf3795c24f3ae57b7870a8a5f7add/59_32_1417_618/master/1417.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2023-12-30_guardian_5699609b06_img01.jpg,,
guardian_1c67274167,The Guardian,2024,"""global temperature""",Scientists divided over whether record heat is acceleration of climate crisis,https://www.theguardian.com/science/2024/mar/16/scientists-divided-record-heat-acceleration-climate-crisis,2024-03-16,1,https://i.guim.co.uk/img/media/e63155e0b066a13fb3f229b292b9a91c7ef06d8c/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-03-16_guardian_1c67274167_img01.jpg,"Heat records are becoming the norm, but the extent of the anomaly in 2024 above the seas has prompted concern. Illustration: Guardian Design",
guardian_93f81695fa,The Guardian,2024,"""global temperature""",World’s top climate scientists expect global heating to blast past 1.5C target,https://www.theguardian.com/environment/article/2024/may/08/world-scientists-climate-failure-survey-global-temperature,2024-05-08,1,https://i.guim.co.uk/img/media/ef699b6c962c93f082b1a8e02c4d60e4c1c17513/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-05-08_guardian_93f81695fa_img01.jpg,The climate crisis is already causing profound damage to lives and livelihoods across the world. Illustration: Guardian Design/Halil Kahraman,
guardian_b7330859e4,The Guardian,2024,"""global temperature""",Brutal heatwaves and submerged cities: what a 3C world would look like,https://www.theguardian.com/environment/article/2024/may/11/brutal-heatwaves-submerged-cities-what-3c-world-would-look-like,2024-05-11,1,https://i.guim.co.uk/img/media/a90038975f2a28f442e5bf7759b2255483b9b560/0_0_8000_4485/master/8000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-05-11_guardian_b7330859e4_img01.jpg,"‘Every tenth of a degree matters,’ said one expert. Composite: Ashley Cooper/Global Warming Images",
guardian_ef737f9236,The Guardian,2024,"""carbon budget""","Australia’s big banks lent $3.6bn to fossil fuel expansion projects in 2023, report shows",https://www.theguardian.com/australia-news/article/2024/jul/16/australias-big-banks-lent-36bn-to-fossil-fuel-expansion-projects-in-2023-report-shows,2024-07-15,1,https://i.guim.co.uk/img/media/036ec332318c46cd7474c069d0e337fee2e9d11e/0_0_2500_1500/master/2500.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-07-15_guardian_ef737f9236_img01.jpg,"Fossil fuel lending 2016-2023, from the Banking Climate Failure report by Market Forces.",
guardian_686e7a4afe,The Guardian,2024,"""global temperature""",Unprecedented number of heat records broken around world this year,https://www.theguardian.com/environment/article/2024/aug/14/unprecedented-number-of-heat-records-broken-around-world-this-year,2024-08-14,1,https://i.guim.co.uk/img/media/240d79a08290f82501e1afeaa9449fd675e4dfde/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-08-14_guardian_686e7a4afe_img01.jpg,Illustration: Guardian Design,
guardian_686e7a4afe,The Guardian,2024,"""global temperature""",Unprecedented number of heat records broken around world this year,https://www.theguardian.com/environment/article/2024/aug/14/unprecedented-number-of-heat-records-broken-around-world-this-year,2024-08-14,2,https://i.guim.co.uk/img/media/ab201fefc0dae023bb02e9e8c206c89be2c613d5/0_0_5000_2987/master/5000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-08-14_guardian_686e7a4afe_img02.jpg,"On 7 June, Egypt (pictured left) registered a national high of 50.9C at Aswan. In May this year, Laos (pictured right) entered new heat territory with 43.7C recorded at Tha Ngon. Illustration: Guardian Design",
guardian_43dd0040f3,The Guardian,2024,"""1.5C""",‘We should have better answers by now’: climate scientists baffled by unexpected pace of heating,https://www.theguardian.com/environment/article/2024/aug/15/we-should-have-better-answers-by-now-climate-scientists-baffled-by-unexpected-pace-of-heating,2024-08-15,1,https://i.guim.co.uk/img/media/f300cc8293799af3c9d158742d5e1e338d6eebc7/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-08-15_guardian_43dd0040f3_img01.jpg,Illustration: Guardian Design,
guardian_d2fd20c54b,The Guardian,2024,"""global temperature""",Heat inequality ‘causing thousands of unreported deaths in poor countries’,https://www.theguardian.com/environment/article/2024/aug/16/heat-inequality-causing-thousands-of-unreported-deaths-in-poor-countries,2024-08-16,1,https://i.guim.co.uk/img/media/a13fdc35858afbb214284dfd2ddcb82507d42171/0_0_5000_3000/master/5000.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-08-16_guardian_d2fd20c54b_img01.jpg,"Refugees, cycle couriers, construction workers and street cleaners are among those who suffer with extreme heat. Illustration: Guardian Design",
guardian_6cb8b58ab8,The Guardian,2024,"""sea level rise""",How bad will flooding get by 2100? These AI images show US destinations underwater,https://www.theguardian.com/us-news/2024/oct/03/flooding-us-cities-2100,2024-10-03,1,https://i.guim.co.uk/img/media/fd54902073a1d00a3fb59bcff6b3dedf36de993d/0_0_1915_1150/master/1915.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-10-03_guardian_6cb8b58ab8_img01.jpg,"A modeled visualization of a Coney Island, New York, amusement park projecting what an extreme flooding event will look like in 2100. Composite: Climate Central",
guardian_4f19eb5f65,The Guardian,2024,"""1.5C""",Afternoon Update: Dutton questions PM’s ‘strange’ flight upgrades; greenwashing case against Santos begins; and a celebration of long dogs,https://www.theguardian.com/australia-news/2024/oct/28/afternoon-update-monday-ntwnfb,2024-10-28,1,https://i.guim.co.uk/img/media/ca3a1d416926e06bee33bf2a1afca2e808c211d4/0_0_1000_589/master/1000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-10-28_guardian_4f19eb5f65_img01.jpg,Illustration: Guardian Design,
guardian_ea7f26432d,The Guardian,2024,"""1.5C""","The Crunch: who’s ahead in Australia’s polls, supermarket prices and Silicon Valley politically split",https://www.theguardian.com/news/2024/nov/04/the-crunch-whos-ahead-in-australias-polls-supermarket-prices-and-silicon-valley-politically-split,2024-11-04,1,https://i.guim.co.uk/img/media/e0b04d189dd394ec83ba0182c2445af97db71290/0_0_1256_1338/master/1256.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-04_guardian_ea7f26432d_img01.jpg,,
guardian_ea7f26432d,The Guardian,2024,"""1.5C""","The Crunch: who’s ahead in Australia’s polls, supermarket prices and Silicon Valley politically split",https://www.theguardian.com/news/2024/nov/04/the-crunch-whos-ahead-in-australias-polls-supermarket-prices-and-silicon-valley-politically-split,2024-11-04,2,https://i.guim.co.uk/img/media/d72e1c5f87940689371cd7a56d8b258b38351bbc/0_0_1262_1400/master/1262.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-04_guardian_ea7f26432d_img02.jpg,Illustration: ABC News,
guardian_ea7f26432d,The Guardian,2024,"""1.5C""","The Crunch: who’s ahead in Australia’s polls, supermarket prices and Silicon Valley politically split",https://www.theguardian.com/news/2024/nov/04/the-crunch-whos-ahead-in-australias-polls-supermarket-prices-and-silicon-valley-politically-split,2024-11-04,3,https://i.guim.co.uk/img/media/640135fac79b3b96b33acec6c03f115e8c630d99/0_0_1744_1172/master/1744.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-04_guardian_ea7f26432d_img03.jpg,Illustration: Carbon Brief,
guardian_ea7f26432d,The Guardian,2024,"""1.5C""","The Crunch: who’s ahead in Australia’s polls, supermarket prices and Silicon Valley politically split",https://www.theguardian.com/news/2024/nov/04/the-crunch-whos-ahead-in-australias-polls-supermarket-prices-and-silicon-valley-politically-split,2024-11-04,4,https://i.guim.co.uk/img/media/85b72949569a697cab8f9b82bfd0b86c05f86ade/0_0_1382_982/master/1382.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-04_guardian_ea7f26432d_img04.jpg,Illustration: The Times,
guardian_ea7f26432d,The Guardian,2024,"""1.5C""","The Crunch: who’s ahead in Australia’s polls, supermarket prices and Silicon Valley politically split",https://www.theguardian.com/news/2024/nov/04/the-crunch-whos-ahead-in-australias-polls-supermarket-prices-and-silicon-valley-politically-split,2024-11-04,5,https://i.guim.co.uk/img/media/897be9f0b00fd66e086a226b8772e8669afa1794/0_0_1448_1018/master/1448.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-04_guardian_ea7f26432d_img05.jpg,Illustration: Financial Times,
guardian_ee61249df6,The Guardian,2024,"""net zero""",Man charged with murder after woman’s body found in Penrith hotel – as it happened,https://www.theguardian.com/australia-news/live/2024/nov/12/australia-news-live-qantas-faces-inquiry-over-use-of-airport-slots-chalmers-warns-nobody-wins-from-a-trade-war,2024-11-12,1,https://i.guim.co.uk/img/media/6cee2f50fa2c3026481b6999214f32ecf8c4bc64/37_0_1178_707/master/1178.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-12_guardian_ee61249df6_img01.jpg,A map from Geoscience Australia showing the felt grid of a 4.1 magnitude earthquake near Muswellbrook on Tuesday. Illustration: GeoScience Australia,
guardian_4bdcfde596,The Guardian,2024,"""net zero""",The climate crisis in charts: how 2024 has set unwanted new records,https://www.theguardian.com/environment/2024/nov/20/the-climate-crisis-in-charts-how-2024-has-set-unwanted-new-records,2024-11-20,1,https://i.guim.co.uk/img/media/a1fe5b5f22a9e4483a6f1a95e8ff053aaf3ded5c/1_0_4999_3000/master/4999.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-20_guardian_4bdcfde596_img01.jpg,2024 has seen several climate records set. Composite: Guardian Design/AP,
guardian_d64b5f62bc,The Guardian,2024,"""net zero""",Storm Bert: environment secretary says flood defences in ‘worst condition on record’ after Tory government – as it happened,https://www.theguardian.com/uk-news/live/2024/nov/25/storm-bert-uk-braced-for-further-disruption-live-updates,2024-11-25,1,https://i.guim.co.uk/img/media/ddb3a909812655545d310133f48bcd9607e7606a/0_0_930_834/master/930.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-11-25_guardian_d64b5f62bc_img01.jpg,A map from Natural Resources Wales of flood warnings in the country Illustration: Natural Resources Wales,
guardian_533dad5b65,The Guardian,2024,"""climate change""",These picture books make the perfect gifts – for adults (and their inner children),https://www.theguardian.com/books/2024/dec/04/best-picture-books-gifts-australia,2024-12-03,1,https://i.guim.co.uk/img/media/dfa8ed0becf04ada390c4054f8f1f4d94ad99729/0_0_5314_3250/master/5314.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-12-03_guardian_533dad5b65_img01.jpg,A Spread from Words That Taste Like Home by Sandhya Parappukkaran and Michelle Pereira. Illustration: Michelle Pereira/Hardie Grant,
guardian_4b07e5422f,The Guardian,2024,"""climate change""",Rachel Cooke’s best graphic novels of 2024,https://www.theguardian.com/books/2024/dec/08/rachel-cookes-best-graphic-novels-of-2024,2024-12-08,1,https://i.guim.co.uk/img/media/7bc6ad16c59676516b474ff610e520cefcd4f270/0_0_8410_5386/master/8410.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-12-08_guardian_4b07e5422f_img01.jpg,A spread from Lord of the Flies: The Graphic Novel by Aimée de Jongh.,
guardian_41eb66c913,The Guardian,2024,"""1.5C""",First Thing: Syrians search for loved ones in bowels of Sednaya prison,https://www.theguardian.com/us-news/2024/dec/09/first-thing-syrians-search-for-loved-ones-in-bowels-of-sednaya-prison,2024-12-09,1,https://i.guim.co.uk/img/media/8a66767e9bbca361a113f394b5666d6124c828a7/0_37_1979_1187/master/1979.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2024-12-09_guardian_41eb66c913_img01.jpg,Illustration: Edith Pritchett/The Guardian,
